22594,201711,三能 蛋液刷 油刷 烧烤刷 木柄直形羊毛刷 烘焙工具SN4128,null,个,1,9.49,9.49,1.61,1060512990000000000
22594,201711,欣沁 旅行出差一次性防水马桶坐垫 待产入院包孕妇坐便垫6片装QL-51,null,个,9,3.33333333333333,30.0,5.1,1040303990000000000
22594,201711,扬子（YAIR）3匹 二级能效 定速 智能 无氟环保 冷暖 纯圆柱空调柜机 KFRd-72LW/(72W1601)a-,null,个,1,3951.34,3951.34,671.73,1090415010000000000
22594,201711,怡禾康 YH-999 颈椎按摩器按摩靠垫温热红光按摩枕,null,个,25,85.47,2136.75,363.25,1090419050000000000
22594,201711,樱花Sakura 防断自动活动铅笔芯（0.5）XK-5A#2H 0.5mm2H 活动铅芯 不易折断 书写顺滑,null,个,3,3.13666666666667,9.41,1.6,1060402010200000000
67135,201708,皮带惰轮,13073AA142,件,6,156.615,939.69,159.75,1090300000000000000
22602,201706,【京东超市】维他低糖柠檬茶250ml*16盒整箱,null,个,85,29.40223529,2499.19,424.86,1030307990000000000
76236,201707,配件,i2600,3件,null,null,1102.56,187.44,1090627990000000000
36463,201707,左外后视镜总成(雾影白),FK1821010005A02EA1293,件,10,143.282,1432.82,243.58,1090310019900000000
22596,201710,电装 DENSO 汽车氟利昂冷媒制冷剂氟油 HFC-134A 汽车空调,null,个,2,20.53,41.06,6.98,1090310029900000000
22596,201710,特美刻 玻璃杯刷 赠品 （颜色随机） 单拍无效,null,个,7,2.56285714285714,17.94,3.05,1080115010000000000
22596,201710,花王乐而雅薄特长日用护翼型卫生巾25cm17片,null,个,4,20.5175,82.07,13.95,1060105040000000000
22596,201710,伊蒂之屋眉笔0.26g #05 浅灰色（双头 防水 防汗 防晕染 ),null,个,2,18.59,37.18,6.32,1070223040000000000
22596,201710,绿之源无火藤条香薰精油套装 干花熏香厕所除臭室内房间卧室香水去异味 多,null,个,2,47.18,94.36,16.04,1070299060000000000
22596,201710,THERMOS膳魔师焖烧罐470ml高真空不锈钢食物罐SK-3000,null,个,1,142.12,142.12,24.16,1080115010000000000
22596,201710,派滋 小米5splus手机壳 小M5S Plus手机壳 硅胶全包防摔软,null,个,1,7.69,7.69,1.31,1060512990000000000
22596,201710,车之吻 车家两用U型枕 头枕 旅行枕 慢回弹护颈枕 灰色,null,个,1,16.15,16.15,2.75,1040105070000000000
22596,201710,绍泽文化 升级版把式儿童学生正姿握笔器 笔套铅笔钢笔矫正器,null,个,3,5.98333333333333,17.95,3.05,1060401990000000000
22596,201710,绘威 LT2441/2641硒鼓+墨粉盒套装(适用联想LJ2400 L,null,个,1,160.68,160.68,27.32,1090512990000000000
22596,201710,维达 去菌36计限量版礼盒装（100片湿巾加赠一本漫画书）,null,个,3,23.8466666666667,71.54,12.16,1060102030000000000
22596,201710,朗科G Class10手机内存卡TF(micro-SD)卡行车记录仪存,null,个,2,37.34,74.68,12.7,1090622020000000000
22596,201710,优越者分线器 高速一拖四多接口 0.8米 笔记本台式电脑4口集线器HU,null,个,4,12.1375,48.55,8.25,1090407030000000000
22596,201710,乐扣乐扣杯 LHC4014R（330ml）红色,null,个,1,35.08,35.08,5.96,1080115010000000000
22596,201710,3M 思高 手套 薄巧型家务手套 大号 橡胶手套 黄色果味,null,个,6,9.91333333333333,59.48,10.11,1060512040000000000
22596,201710,雷柏500S合金版 混彩背光游戏机械键盘 背光键盘 游戏键盘 电脑键盘,null,个,2,111.375,222.75,37.87,1090512990000000000
22596,201710,Apple iPhone 7 Plus 机,null,个,57,5621.10894736842,320403.21,54468.54,1090505010000000000
22596,201710,雷蛇狼蛛幻彩版 键盘 绝地求生吃鸡键盘,null,个,2,444.445,888.89,151.11,1090512990000000000
22596,201710,BIAZE 苹果8/7/6数据线 1米 白+5V/1A手机/平板充电器,null,个,8,16.795,134.36,22.84,1090505020000000000
22596,201710,美乐棵 通用型营养液250ML/瓶 家庭园艺种植肥料 办公室阳台桌面盆,null,个,1,12.82,12.82,2.18,1070205030000000000
22596,201710,CK卡文克莱MAL系列情侣表女表黑盘黑色皮带钻刻度石英表K3M231C,null,个,1,1237.57,1237.57,210.39,1090618030000000000
22596,201710,美源快速黑发霜881s 天然黑色（染发膏两套 + 染发梳*1）（植物精,null,个,1,33.13,33.13,5.63,1070223030000000000
22596,201710,FlameFighter 干粉灭火器 消防器材 500g蓝色,null,个,1,22.69,22.69,3.86,1090253020000000000
22596,201710,米其林 4360ML 数显 可测胎纹 背光显示,null,个,1,57.28,57.28,9.74,1090310019900000000
22596,201710,北美电器自动家用 彩钢全新升级款AB-DCN03,null,个,1,217.1,217.1,36.91,1090417020000000000
22596,201710,赛鲸 常青藤 手机支架懒人支架 床上床头支架 万向调节 85CM 太空,null,个,6,14.615,87.69,14.91,1060512990000000000
22596,201710,德尔玛E 吸尘器家用无耗材卧式吸尘器,null,个,1,205.13,205.13,34.87,1090418050000000000
22596,201710,索爱518 无线便携扩音器 小蜜蜂教师导游专用腰挂大功率教学 睿智黑,null,个,1,71.79,71.79,12.2,1090519060000000000
22596,201710,九阳煲5L电饭锅智能预约JYF-50FS69,null,个,2,189.745,379.49,64.51,1090417010000000000
22596,201710,迅捷150US 迷你USB无线网卡 台式机笔记本随身wifi接收器,null,个,5,14.53,72.65,12.35,1090510030000000000
22595,201710,飞雕电缆 BVVB2*1.5平方 国标家用2芯硬护套铜芯电线 100米,null,个,1,191.49,191.49,32.55,1090409990000000000
22595,201710,现代JC-8213 头戴式线控简约耳麦 游戏耳机 黑色 绝地求生耳机吃,null,个,1,10.26,10.26,1.74,1090519060000000000
22595,201710,飞利浦架 电视支架 家电配件 电视架 固定挂架（32-56英寸）SQM,null,个,8,52.66625,421.33,71.63,1090421990000000000
22595,201710,小熊饭盒 加热饭盒密封 不锈钢 DFH-S2016 1.3L,null,个,1,58.12,58.12,9.88,1090417020000000000
22595,201710,华擎科技-G/3.1主板 （ AMD 970 / Socket AM3,null,个,1,440.17,440.17,74.83,1090512010000000000
22595,201710,晨光L97613毕加索美术专用油画绘画颜料12色/盒12ml,null,个,1,16.75,16.75,2.85,1060401120000000000
22595,201710,齐心0个装 55mm牢固耐用粘扣档案盒/A4文件盒/资料盒 A1249,null,个,2,65.81,131.62,22.38,1060105020000000000
22595,201710,惠泽热硅脂显卡散热膏硅胶 (HZC-PC450),null,个,4,5.555,22.22,3.78,1090512990000000000
22595,201710,广博只*3卷加厚中号垃圾袋45*55cm黑色QJ9101,null,个,11,7.05090909090909,77.56,13.19,1060401990000000000
22595,201710,台电 U盘 8G 时尚呼吸灯 紫色,null,个,116,23.0744827586207,2676.64,455.03,1090511040000000000
22595,201710,天堂 夜光型双层雨衣套装N211-7AX藏青色XXL,null,个,1,55.56,55.56,9.45,1060512050000000000
22595,201710,幼儿系列 雷达 杀虫气雾剂 驱虫,null,个,3,16.74,50.22,8.54,1070299990000000000
22595,201710,山泽L-8310 3.5mm高级立体声手机车载AUX音频线 纯铜线芯,null,个,4,5.9,23.6,4.01,1090407030000000000
22595,201710,gb好孩子好孩子硅胶围兜,null,个,1,23.93,23.93,4.07,1070508040000000000
88246,201709,高精度夹套,NBC10-8,个,1,272.56,272.56,46.34,1080403010000000000
21045,201710,杭州单乘务员座椅头套,ACT1401130,EA,2,54.2735042735043,108.55,18.45,1040106050000000000
55570,201706,盖土网,null,平米,10000,0.854700854700855,8547.01,1452.99,1040109010000000000
48791,201711,分散剂,null,kg,25,51.2820512820513,1282.05,217.95,1070219010000000000
30756,201704,羊毛毡,1300*1000*20,块,60,209.401709401709,12564.1,2135.9,1040107010000000000
53453,201701,油门线,29,条,50,2.47863247863248,123.93,21.07,1090312010000000000
90734,201703,持针钳,16cm细针,把,5,30.1709401709402,150.85,25.65,1090245060000000000
53535,201707,联轴器,万向轴,颗,20,222.222222222222,4444.44,755.56,1090124070000000000
48866,201707,低密度聚乙烯,2426H-榆林,吨,80,8153.84615384615,652307.69,110892.31,1070213019900000000
30660,201706,道路修复及绿化恢复工程,null,null,null,null,915597.41,1335.34,2010500000000000000
30577,201611,住宿费,null,null,1,133.980582524272,133.98,4.02,3070402000000000000
73136,201611,玉米,null,吨,56.4,1769.91150442478,99823.01,12976.99,1010101030000000000
63748,201710,螺纹塞规,8*1.25_7H,付,5,18.02,90.1,15.32,1080403010000000000
71915,201702,B2开关总成(中配/黑灰),1.578E+12,PC,40,44.9063,1796.25,305.36,1090310011000000000
97154,201708,代理文件处理费,null,null,null,null,188.68,11.32,3040802010100000000
19871,201709,热轧钢卷,5.5*1500*C,吨,147.9,3635.1286004057,537635.52,91398.04,1080207990000000000
73712,201706,水平发泡机,null,套,0.0125,683760.68,8547.01,1452.99,1099900000000000000
75650,201703,硫酸铜,null,千克,25,15.3846153846154,384.62,65.38,1070299990000000000
33983,201703,松下空调,CU-A9B08,件,25,1173.547008547,29338.68,4987.57,1090421010000000000
90197,201611,浮球液位变送器,UHZ-233SD-2650,台,3,2179.48717948718,6538.46,1111.54,1090602040000000000
35885,201611,甲醇,净水,吨,500,1893.16239316239,946581.2,160918.8,1070299990000000000
93738,201612,外圆粗镗刀再研3255-248,D100.4*30°*C0.1（ RT-010）,支,1,386.324786324786,386.32,65.68,1080403010000000000
21373,201611,住宿服务,null,null,null,null,356.6,21.4,3070402000000000000
31364,201701,兰蔻新菁纯柔润丝绒唇膏 198 3.4g,3.4G,支,30,189.231,5676.93,965.08,1070223020000000000
90031,201612,持针钳 16cm细针,J32050,把,200,32.49,6498.0,1104.66,1090245000000000000
95814,201612,刀片,VNMG160408VF CA5525,片,150,20.4615384615385,3069.23,521.77,1080403010000000000
72148,201612,线束,4080049620,个,9000,7.84,70560.0,11995.2,1090310010000000000
49807,201701,肿瘤标志物质控品,11776452122,件,20,1623.9325,32478.65,5521.35,1070307090000000000
88956,201701,球包,null,个,7,0.638583638583638,4.47,0.76,1060406080000000000
72149,201704,三坐标移机服务,DURMAX500,次,2,4198.11320754717,8396.23,503.77,3040201030000000000
40265,201702,得力（deli）33223 A4抽杆文件夹/报告夹套装 10个/袋 （白）,null,null,null,null,-68.55,-11.65,1060105020000000000
50261,201702,WMW182 86型音响信号插座（2端,WMW182,个,5,13.094,65.47,11.13,1090424020000000000
21212,201705,【京东超市】福临门 东北大米 水晶米 中粮出品 大米5kg,水晶米,个,2,26.02,52.04,6.76,1090310019900000000
