3742212,1067811,520360,398.45,11.95,410.4,2016-11-15,N
3812748,1239042,336248,48276.9,8207.07,56483.97,2017-09-09,N
15125038,462808,423173,283018.87,16981.13,300000,2017-07-19,N
721848,839641,16097,139.01,23.64,162.65,2017-04-28,N
15452747,1103311,684546,622.64,37.36,660,2016-12-13,N
15456989,78788,809098,54015.56,9182.64,63198.2,2017-11-08,N
2942039,839641,1047355,10762.4,1829.6,12592,2017-06-20,N
9703580,358391,548653,367.52,62.48,430,2017-04-12,N
8836560,825479,217545,735.85,44.15,780,2017-02-05,N
8830864,434517,1396846,398296.24,67710.36,466006.6,2017-07-25,N
4735168,839641,919789,1.71,0.29,2,2017-03-20,N
9818156,195996,406334,42735.04,7264.96,50000,2017-06-20,N
15196663,348944,598234,60000,10200,70200,2016-11-23,N
15161993,427894,1403215,157149.06,26715.34,183864.4,2017-08-04,N
4887431,80346,115626,25641.03,4358.97,30000,2017-07-26,N
72536,251849,227192,43529.91,7400.09,50930,2017-05-08,N
5828391,834976,640463,15809.4,2687.6,18497,2017-04-21,N
1071642,348550,782813,94339.62,5660.38,100000,2017-01-11,Y
6274904,1341137,733054,61538.46,10461.54,72000,2017-07-18,N
6253561,1050438,1332449,14518.46,2468.14,16986.6,2017-08-28,N
13819707,545566,205986,304121.77,51700.7,355822.47,2016-12-26,N
4336820,896521,348853,203.77,12.23,216,2017-07-15,Y
6953191,932341,79570,49590.5,8430.38,58020.88,2017-03-23,N
6816948,301864,747577,28122.16,3093.44,31215.6,2017-01-12,N
6874331,1064428,163576,98933.33,16818.67,115752,2017-09-11,N
5529644,310350,191922,5136.92,873.28,6010.2,2017-07-26,N
14876176,457310,436168,5160,877.2,6037.2,2017-08-13,N
8397435,751203,820506,849.06,50.94,900,2017-05-22,N
18633010,1125207,234875,8098.46,1376.74,9475.2,2016-11-16,N
7850975,1167434,838660,15533.98,466.02,16000,2016-12-09,N
7849197,890047,727472,279417.02,47500.89,326917.91,2017-07-07,N
19192591,50233,1349746,838.68,50.32,889,2017-04-11,N
5705911,220431,811247,97111.11,16508.89,113620,2017-09-20,N
11619094,501371,784544,85470.09,14529.91,100000,2017-04-20,N
11618643,804255,768752,91161.54,15497.46,106659,2017-08-27,N
12090912,263065,1082769,71794.87,12205.13,84000,2017-08-11,N
6545481,989317,1355136,4487.18,762.82,5250,2017-02-23,N
8000843,1345619,1096520,282.56,27.44,310,2017-05-26,N
8491012,432398,1082532,41240.25,7010.84,48251.09,2017-11-01,N
8517868,1393296,1203692,42675.21,7254.79,49930,2017-01-13,N
14486095,1210505,1048993,113859.62,19356.13,133215.75,2017-05-22,N
15320775,113954,499699,525908.67,89404.47,615313.14,2017-05-11,N
15693144,722467,240190,34186.21,5811.66,39997.87,2017-02-25,N
15733837,355947,1210473,97087.38,2912.62,100000,2017-07-26,N
611360,1239042,1139474,2265.86,385.2,2651.06,2017-07-24,N
12127235,1132262,317621,526.5,89.5,616,2017-04-12,N
12779490,932546,1096308,706.15,120.05,826.2,2017-01-18,N
12706550,1239042,87533,584.23,99.32,683.55,2017-10-25,N
16418353,1270272,996614,438273.35,74506.47,512779.82,2017-08-17,N
13621200,399004,654557,558.54,38.46,597,2017-05-19,N
16669227,839641,1151365,379.82,64.58,444.4,2017-01-18,N
13442177,675874,321898,3113.21,186.79,3300,2017-05-03,N
13392535,1181961,358578,170.94,29.06,200,2017-09-28,N
14848596,1068172,917749,9725.48,1514.52,11240,2017-06-05,N
2735069,675876,161529,84.91,5.09,90,2017-09-30,N
5996413,166749,220037,772.82,23.18,796,2016-12-19,Y
16493356,7288,325226,64102.56,10897.44,75000,2016-11-16,N
16451433,984378,1067915,99322.22,16884.78,116207,2017-09-22,N
17428028,11,1395635,823.58,49.42,873,2017-07-12,N
19044065,839641,1347704,2985.47,507.53,3493,2016-12-19,N
19062029,839641,173665,3845.29,653.71,4499,2017-11-09,N
442446,1035179,391545,90081.08,9908.92,99990,2016-11-02,N
6103580,1378230,1418276,137.86,4.14,142,2017-09-23,N
1431489,175389,421194,22111.97,3759.03,25871,2017-03-29,N
2537306,1375190,448606,98447.66,2953.42,101401.08,2017-10-28,N
2604932,1328635,1268038,84615.38,14384.62,99000,2017-04-03,N
3663721,388096,775729,1928.21,327.79,2256,2017-06-23,N
6494610,312631,1010796,76038.46,12926.54,88965,2017-10-17,N
6496141,1126485,1253882,7186.34,215.59,7401.93,2017-10-16,N
4174544,514966,385881,900,54,954,2017-04-28,N
1502434,996985,284451,87154.74,14816.31,101971.05,2017-04-01,N
4706214,1217685,327840,85553.85,14544.15,100098,2016-11-22,N
4684460,477125,1146132,86888.89,14771.11,101660,2017-11-09,Y
6774586,839641,763879,75.21,12.79,88,2017-03-22,N
8067896,256612,953609,5790.6,984.4,6775,2017-09-26,N
9348464,334766,896574,167114.86,28409.54,195524.4,2016-12-08,Y
4106706,861383,158521,27692.31,4707.69,32400,2017-01-10,N
4088228,782828,420188,562.26,33.74,596,2017-09-20,N
6942913,481161,1375770,83794.87,14245.13,98040,2017-11-20,N
5265677,648095,1221160,90854.7,15445.3,106300,2017-04-13,N
8403222,552404,220888,85563.08,14545.72,100108.8,2017-05-08,N
7034987,790144,839641,9405691.42,1598967.59,1.10E+07,2017-07-26,N
7066162,657522,391529,76317.09,12973.91,89291,2017-09-26,N
14232765,1338886,1282432,98290.6,16709.4,115000,2017-06-22,N
7143374,423156,78996,85470.09,14529.91,100000,2017-04-21,N
9158515,616791,357222,9333.33,1586.67,10920,2016-12-07,N
18754803,1250669,206119,29124.76,873.74,29998.5,2017-09-25,N
18739072,598165,363590,754.72,45.28,800,2017-08-09,N
13749012,1111059,1303469,70566.67,7762.33,78329,2017-05-25,N
14403765,727776,150223,12051.27,2048.73,14100,2017-05-24,N
15646763,179071,1210590,78072.07,8587.93,86660,2016-12-13,N
19508287,711896,206079,2349.06,140.94,2490,2017-04-04,N
19530290,1117535,426251,93931.62,15968.38,109900,2017-09-21,N
16034232,1249968,570065,42735.04,7264.96,50000,2017-03-24,N
7427803,458506,847912,4030.97,685.27,4716.24,2017-11-18,N
320291,626478,1246467,98290.6,16709.4,115000,2017-08-14,N
11607860,1139469,463566,6071.79,1032.21,7104,2017-03-23,N
1555366,801499,828923,24102.56,4097.44,28200,2016-12-23,Y
16854636,370124,1317404,85448.72,14526.28,99975,2017-01-17,N
16455891,1156942,1338680,70085.47,11914.53,82000,2017-08-15,N
16496326,82003,477046,12535.04,2130.96,14666,2017-01-18,N
2364929,1175595,683093,3800.85,646.15,4447,2017-10-15,N
18198330,946740,149457,66239.32,11260.68,77500,2017-08-24,N
11914110,841299,839656,197905.13,33643.87,231549,2016-11-18,Y
18547475,68146,1139126,62213.54,10576.3,72789.84,2017-10-25,N
18834827,946724,654615,1172.65,199.36,1372.01,2017-07-20,N
18831556,508929,388394,3594.87,611.13,4206,2017-03-15,N
12316958,577464,1374469,98290.6,16709.4,115000,2017-09-25,N
13441459,1099377,875065,46417.44,7890.96,54308.4,2017-06-17,N
3289893,144002,1188875,67893.85,11541.95,79435.8,2017-03-09,N
537358,363843,1311366,71965.81,12234.19,84200,2017-04-10,N
18798821,1424369,1348587,85435.9,14524.1,99960,2017-02-27,N
2076589,932749,558760,32813.59,5578.31,38391.9,2017-03-07,Y
2083367,733014,1196214,67448.72,11466.28,78915,2017-07-03,N
5265871,592411,1224769,76792.34,13054.7,89847.04,2017-06-25,N
3526167,306003,752696,8389.63,1426.24,9815.87,2017-03-23,N
5752006,698927,462795,98305.34,16711.91,115017.25,2016-11-24,N
6370327,1041944,685494,145631.07,4368.93,150000,2017-02-20,N
6363140,839641,609130,271.58,46.18,317.76,2017-10-30,N
8587449,704969,798757,99721.32,16952.63,116673.95,2017-07-29,Y
14373654,640481,698003,86184.47,2585.53,88770,2017-07-13,N
15025774,66732,1324910,1709.4,290.6,2000,2017-01-11,N
14995040,975201,184996,17199.57,2923.93,20123.5,2017-10-27,N
15555808,933016,206858,17846.15,3033.85,20880,2017-06-26,N
9251458,1018174,1003523,2905.98,494.02,3400,2016-11-28,N
10071493,46052,135206,1764.15,105.85,1870,2017-06-01,N
10070438,1395006,120870,2273.5,386.5,2660,2017-01-17,N
10861416,1239073,220819,2043.62,347.41,2391.03,2017-07-10,N
15861372,1085493,1233944,147.57,4.43,152,2017-09-15,N
14117573,464743,1399942,18513.08,3147.22,21660.3,2017-09-14,N
16071366,1192762,925847,3058.25,91.75,3150,2017-03-08,N
16090751,946597,1332081,33349.96,5669.5,39019.46,2017-08-15,N
3004251,912796,754709,7675.22,1304.78,8980,2017-09-04,N
13001000,392177,682928,75495.5,8304.5,83800,2017-03-27,Y
13570659,676907,291566,232432.43,25567.57,258000,2017-11-02,N
14605424,407093,704760,27343.21,4648.34,31991.55,2016-11-24,N
15032821,1360735,142442,17091.45,2905.55,19997,2017-08-29,N
14999142,1239969,584230,13414.54,2280.48,15695.02,2017-02-28,N
15903346,1263469,1117487,54914.46,9335.46,64249.92,2017-04-06,N
16626895,443121,855643,85470.09,14529.91,100000,2017-08-07,N
15206482,399579,697426,51500,8755,60255,2017-09-29,N
18101592,806266,292743,88903.59,15113.61,104017.2,2017-11-02,N
228753,839641,171777,179.49,30.51,210,2016-11-07,N
1587422,591107,403547,258822.22,43999.78,302822,2017-04-24,N
1619858,955337,1118587,92512.82,15727.18,108240,2017-10-26,N
3349483,955966,234789,875.43,52.53,927.96,2017-02-17,N
5684156,796990,1004646,68113.21,4086.79,72200,2016-12-07,N
7552711,1082154,719494,73500,12495,85995,2016-11-08,N
7506086,541484,1411224,13800,2346,16146,2017-11-08,N
12488064,1098196,1317641,89899.02,15282.86,105181.88,2017-05-15,N
13042065,1110358,1203372,13948.72,2371.28,16320,2016-12-26,N
12994979,705173,298648,85470.09,14529.91,100000,2017-10-28,N
13095920,1328983,962639,58384.62,9925.38,68310,2017-05-19,N
13527802,113843,99932,74593.5,12680.9,87274.4,2017-06-01,N
13932735,257281,516396,3685.85,221.15,3907,2017-06-26,N
13950309,441603,1357670,12564.21,2135.92,14700.13,2017-10-11,N
224003,95202,920314,77698.72,13208.78,90907.5,2017-07-25,Y
514469,725209,220819,-9376.7,-281.3,-9658,2017-08-23,N
628718,769624,491264,15322.22,2604.78,17927,2017-03-06,N
2116579,505117,709397,94339.62,5660.38,100000,2017-04-07,N
12490812,1337959,294100,99986.1,16997.64,116983.74,2017-09-26,N
12438137,839226,672906,70804.84,12036.82,82841.66,2016-12-23,N
16085605,997314,839601,82051.28,13948.72,96000,2017-06-23,N
16314437,1032002,115905,4403.91,748.66,5152.57,2017-05-15,N
1086855,441603,698428,205627.64,34956.7,240584.34,2017-07-21,N
3181058,906745,1160537,69834.98,11871.94,81706.92,2016-12-14,N
3158509,856033,834250,9958.55,1692.95,11651.5,2017-10-10,Y
17431533,541763,270571,96.9,8.1,105,2017-05-25,N
5058721,879306,598721,10679.43,1815.51,12494.94,2017-04-21,N
1034673,1395619,155674,23300.97,699.03,24000,2016-11-29,Y
1049352,1040677,640628,22222.22,3777.78,26000,2017-09-06,N
6673668,839641,621127,27.18,4.62,31.8,2017-05-15,N
8270740,562783,631860,95181.61,16180.87,111362.48,2017-05-20,N
433807,697328,1333052,9560.76,1625.32,11186.08,2017-05-25,N
440529,156525,284900,38034.19,6465.81,44500,2017-11-02,N
2801965,1174811,1170883,641.03,108.97,750,2017-06-26,N
4500278,22072,1396248,85209.4,14485.6,99695,2017-05-20,N
6430989,1357804,1334157,12850.43,2184.57,15035,2017-03-03,N
6401666,839641,735245,2157.02,366.7,2523.72,2017-08-21,N
1749112,865120,854365,85470.09,14529.91,100000,2017-08-26,N
8140716,1053407,263430,35192.49,5982.71,41175.2,2017-08-19,N
7737128,729698,1325094,23076.92,3923.08,27000,2017-11-21,N
7770953,53959,875408,547.17,32.83,580,2017-09-22,N
12596538,1196119,1271175,22622.91,3845.89,26468.8,2017-06-12,N
372324,839641,1079990,475.99,80.91,556.9,2017-06-17,N
15754577,697416,1289628,300.88,39.12,340,2017-05-15,N
3955485,36833,858078,943.4,56.6,1000,2017-02-20,N
3962057,1239042,152765,-588.6,-100.06,-688.66,2017-09-15,N
2301276,1074892,257930,85470.09,14529.91,100000,2017-06-20,N
16934623,1189592,1409231,5743.59,976.41,6720,2017-05-23,N
4935863,1210525,442155,19964.1,3393.9,23358,2017-01-03,N
4963831,775680,605795,590.16,17.7,607.86,2017-11-17,N
5711231,761695,200652,10438.47,1774.53,12213,2017-08-28,N
12719247,1353361,129867,8249.41,1402.4,9651.81,2017-07-20,N
7644838,1388540,346605,5288.03,898.97,6187,2017-11-08,N
7635030,93836,108546,3594.62,395.38,3990,2017-10-27,N
17645239,244759,157935,54700.85,9299.15,64000,2017-08-01,N
5440053,51992,1025300,2072.07,227.93,2300,2017-01-03,N
12891096,841352,1359994,18743.59,3186.41,21930,2017-04-10,N
12811686,1026572,291566,98897.44,16812.56,115710,2017-01-09,N
17602611,476922,1032004,99056.6,5943.4,105000,2017-06-26,N
17940722,634737,1126125,11391.45,1936.55,13328,2017-11-08,N
17891618,366967,1075348,26025.64,4424.36,30450,2016-12-20,N
17848483,1003543,649835,19658.12,3341.88,23000,2017-10-18,N
18322537,227188,363765,16717.95,2842.05,19560,2017-06-27,Y
14754080,1341452,575825,10131,303.93,10434.93,2017-02-10,N
19427000,132344,505893,428.21,72.79,501,2017-07-15,N
19407279,839641,842127,562.4,95.6,658,2017-10-10,N
1615445,626488,1025337,27472.63,4670.35,32142.98,2017-08-16,N
18975098,1132743,71193,1012.37,60.74,1073.11,2017-06-28,N
4061957,1394979,64121,86400,14688,101088,2017-10-10,N
7244441,1310443,690361,40696.92,6918.48,47615.4,2017-01-06,N
7253963,839641,1082236,55.55,9.45,65,2017-08-25,N
9597515,524046,1053477,15312.56,2603.14,17915.7,2017-08-18,N
9995542,664927,399844,55846.16,9493.84,65340,2017-07-14,N
16536714,839641,1106294,4956.41,842.59,5799,2016-11-14,N
11152429,377442,519994,-5897.44,-1002.56,-6900,2016-12-23,N
11134735,455303,605639,50000,8500,58500,2017-09-22,Y
17338687,960859,936676,50313.67,8553.33,58867,2017-06-22,N
11898322,1099259,170770,2192.22,372.68,2564.9,2017-09-24,N
18179276,662072,264744,47861.54,8136.46,55998,2017-07-31,N
12916023,135872,213066,155805.31,20254.69,176060,2017-01-17,N
18556832,1231830,87254,224.87,38.23,263.1,2017-06-13,N
18519974,860998,913551,51965.81,8834.19,60800,2017-10-09,N
18800368,1388540,205206,8380.34,1424.66,9805,2017-04-26,N
1722889,661512,1289121,19482.89,1168.97,20651.86,2017-11-13,N
1757492,244951,150477,2223.08,377.92,2601,2017-06-22,N
2776696,869346,647556,735760.61,125079.32,860839.93,2017-08-08,N
1248821,775680,121350,14533.98,436.02,14970,2017-03-13,N
4030832,696895,633448,318.45,9.55,328,2017-01-10,N
2610456,462858,211321,340.73,44.29,385.02,2017-02-22,N
2644365,903551,1019440,145299.15,24700.85,170000,2017-09-18,N
4563305,1090633,178249,11531.53,1268.47,12800,2017-04-20,N
6264963,839641,294611,4444.44,755.56,5200,2017-01-17,N
4558432,260647,249042,99881.2,16979.8,116861,2017-06-19,N
4600408,1186444,548659,21229.06,3608.94,24838,2017-10-11,N
17386361,1407328,67824,1205.13,204.87,1410,2017-09-02,N
8192000,305998,762871,56957.26,9682.74,66640,2017-05-22,N
8544593,896596,1012578,1230.77,209.23,1440,2016-11-27,N
8535670,1239042,662085,29.43,5,34.43,2017-11-08,N
8940599,541521,1268087,1754.7,298.3,2053,2017-08-23,N
19093962,156525,1296478,99999.14,16999.86,116999,2016-12-27,N
9337491,651888,916317,42871.79,7288.21,50160,2017-04-24,N
9258698,535709,157820,3082.05,523.95,3606,2017-11-15,N
19657957,1409482,65480,99398.23,12921.77,112320,2017-06-23,N
9479437,896607,392815,683.76,116.24,800,2017-05-29,N
9746254,761631,37612,93424.79,15882.21,109307,2017-06-08,N
9864304,1103300,1167595,8758.97,1489.03,10248,2016-12-16,N
9857225,839641,977386,273.01,46.39,319.4,2017-10-16,N
10026944,327399,986919,328.3,19.7,348,2017-08-03,N
10418132,7288,1039087,137728,23413.76,161141.76,2017-02-10,N
10369677,839641,479239,89.25,15.17,104.42,2017-11-08,N
10617231,666584,1047702,6434.61,1093.89,7528.5,2017-07-10,N
10675033,391557,405808,-73076.92,-12423.08,-85500,2017-02-14,N
1793958,1053478,84407,5231.03,889.27,6120.3,2017-01-12,N
1790254,839641,1647,50.24,8.55,58.79,2017-10-16,N
10863521,263065,502933,94084.83,15994.42,110079.25,2017-07-26,Y
10994065,675925,770196,51032.48,8675.52,59708,2017-02-27,N
10983055,832470,827426,92735.04,15764.96,108500,2017-11-20,N
2968017,500709,79008,15576.58,1713.42,17290,2017-06-19,N
11458800,1131977,1218021,411266.84,69915.37,481182.21,2017-05-22,N
11551870,1024852,1226640,85643.73,14559.43,100203.16,2017-03-03,N
5155272,442580,911854,39469.91,6709.89,46179.8,2016-11-16,N
5158452,832446,1280731,1271.8,216.2,1488,2017-08-11,N
11877537,839641,161912,37.44,6.36,43.8,2017-03-17,N
12225663,1017765,363534,11865.81,2017.19,13883,2017-03-29,N
12526726,1388562,1117905,82952.99,14102.01,97055,2016-12-30,N
12558944,906713,378276,36752.14,6247.86,43000,2017-11-18,N
13854165,71993,780042,72069.87,12251.88,84321.75,2017-01-06,N
13981477,1270781,799389,1277.91,38.34,1316.25,2017-01-12,N
13976573,839641,527886,176.92,30.08,207,2017-07-06,N
7393552,839641,356626,4381.05,744.77,5125.82,2017-06-17,N
14642047,619092,213324,93159.57,15837.13,108996.7,2017-03-23,N
14945694,189062,1225294,42358.97,7201.03,49560,2017-01-09,N
15392174,1232483,1240008,73179.44,12440.51,85619.95,2017-01-11,N
15436550,1239042,1139474,2609.73,443.65,3053.38,2017-07-06,N
8679663,462907,980539,54017.1,9182.9,63200,2017-05-17,N
4958266,1390027,356102,11151.28,1895.72,13047,2017-08-08,N
10790557,1255722,391568,8427.35,1432.65,9860,2017-10-12,N
10770912,658105,548697,34188.03,5811.97,40000,2017-04-27,N
11354359,384465,577115,10576.27,1797.97,12374.24,2017-08-07,N
4698903,592171,1286922,52991.45,9008.55,62000,2017-11-21,N
11736883,1235138,620255,170609.23,29003.57,199612.8,2017-07-14,N
17542878,274087,110159,9077.67,272.33,9350,2017-08-17,N
9051488,1383230,804096,5304.97,901.84,6206.81,2017-01-19,Y
10520104,17767,92802,7350.43,1249.57,8600,2017-03-30,N
12274314,1148338,1161911,39290.6,6679.4,45970,2017-04-18,N
12693881,950463,1210406,849.06,50.94,900,2017-10-18,N
16164024,279509,1154588,598.22,37.78,636,2017-01-11,N
16229884,725849,142630,4102.56,697.44,4800,2017-08-05,N
16267618,377830,1378996,1914.53,325.47,2240,2017-01-10,N
17043219,839641,462756,59.49,10.11,69.6,2016-12-01,N
17037420,861999,989786,-839.62,-50.38,-890,2017-10-13,N
17140207,839641,303960,2106.85,358.15,2465,2017-04-27,N
18070328,83390,498534,2290.6,389.4,2680,2017-04-06,N
18219254,441603,768664,42.26,7.18,49.44,2017-03-08,N
18286436,839641,731117,1622.22,275.78,1898,2017-09-04,N
19171542,1296226,768742,96951.37,16481.73,113433.1,2017-05-19,N
19331681,818249,66026,51025.64,8674.36,59700,2017-08-30,N
19671613,839641,1094288,27.35,4.65,32,2016-12-02,N
928589,213967,1395854,12612.61,1387.39,14000,2017-02-10,N
1225305,814956,1053312,7972.65,1355.35,9328,2017-08-29,N
1242230,127620,1246473,252.83,15.17,268,2016-11-29,N
1818764,1410336,711781,1181.13,70.87,1252,2017-09-06,N
2042901,665138,1310404,82820.51,14079.49,96900,2017-05-23,N
2861807,256062,562962,9677.95,1645.25,11323.2,2017-04-25,Y
3186311,278119,227197,20340,3457.8,23797.8,2017-01-10,N
3496313,70942,875408,51196.58,8703.42,59900,2017-06-06,N
3601610,124793,92782,97692.31,16607.69,114300,2017-09-18,N
3572046,564451,156653,15403.76,2618.64,18022.4,2017-11-22,N
3900818,392431,1270272,44274.36,7526.64,51801,2017-07-26,N
4393379,751341,1196087,60438.85,10274.6,70713.45,2017-08-23,N
5110520,79005,121023,23809.23,4047.57,27856.8,2017-07-26,N
5415696,1135318,755304,58632.48,9967.52,68600,2016-11-25,N
5461707,1339004,1338680,913354.44,155270.24,1068624.68,2017-05-24,N
6385424,1186255,414994,17194.87,2923.13,20118,2017-02-13,N
6387688,900204,704723,772.4,46.34,818.74,2017-06-05,N
6545783,420381,425111,129152.14,21955.86,151108,2017-10-27,N
7227491,409383,444709,15384.74,2615.41,18000.15,2017-06-29,N
7576510,1296679,7288,900.9,99.1,1000,2017-03-28,Y
7612805,1224983,427894,428205,72794.86,500999.86,2016-12-31,N
8662239,924761,1246473,3418.8,581.2,4000,2017-09-12,N
8753731,1312463,406043,511.32,30.68,542,2017-11-09,N
8752207,24662,249034,59316.24,10083.76,69400,2017-01-17,N
9405113,814392,391545,99099.1,10900.9,110000,2017-04-01,N
9931991,227695,189039,262.26,15.74,278,2017-08-29,N
10220147,1367144,42876,943.4,56.6,1000,2017-08-24,N
10403388,101955,974941,85470.09,14529.91,100000,2017-03-06,N
10620252,107282,128427,892.51,151.73,1044.24,2016-12-24,N
10697506,917713,527199,2265.81,385.19,2651,2017-04-17,N
11655007,890807,683052,3842.44,653.21,4495.65,2017-10-22,N
11627894,1348475,43543,80769.23,13730.77,94500,2017-04-06,N
12019337,587734,205986,11619.66,1975.34,13595,2017-11-22,N
13159503,192171,227286,7723.08,1312.92,9036,2017-03-13,N
13227756,963164,647596,70262.31,11944.59,82206.9,2016-11-23,N
13316785,156811,612576,10127.35,1721.65,11849,2017-02-22,N
15443853,1010598,571284,3848.33,230.9,4079.23,2017-04-21,Y
15662027,705827,293891,5270,895.9,6165.9,2017-03-09,N
16221399,209658,120982,2564.1,435.9,3000,2016-11-28,N
16647437,370415,1053438,27206.8,4625.16,31831.96,2017-09-04,N
16725905,758312,924917,12478.63,2121.37,14600,2017-02-24,N
16826315,1092611,1188848,2871.79,488.21,3360,2017-10-24,N
17707533,491624,241590,6153.85,1046.15,7200,2017-05-23,N
17744065,860449,462769,12700,2159,14859,2016-12-19,N
17983275,64306,1053430,207.74,19.76,227.5,2017-04-17,N
18269428,288421,227188,779213.67,132466.33,911680,2017-07-05,N
18239119,1128445,429918,349369.36,59392.79,408762.15,2017-03-22,N
18378489,1261483,1231979,1226.42,73.58,1300,2017-10-23,N
19458321,1032381,1400004,27976.92,4756.08,32733,2017-05-25,N
19546538,243782,607379,13867.52,2357.48,16225,2017-09-25,Y
116604,341779,19830,992827.65,168780.7,1161608.35,2017-01-20,N
98694,1239042,71226,727.79,123.72,851.51,2017-10-12,N
1327642,270279,33841,81117.95,13790.05,94908,2017-06-20,N
3103555,649512,783295,21025.64,3574.36,24600,2017-06-12,N
5377272,51040,801239,2513.68,427.32,2941,2017-01-09,N
6804213,697346,933804,470.09,79.91,550,2017-02-16,N
6807869,384921,1010978,2700.86,459.14,3160,2017-10-11,N
8998771,257294,227794,90000,5400,95400,2017-05-02,N
9142909,71209,1229081,8155.75,1060.25,9216,2017-05-23,N
9379165,519956,359044,33726.5,5733.5,39460,2016-12-29,N
9599907,260132,371037,3358.8,571,3929.8,2016-12-26,N
9573466,713560,395751,93162.39,15837.61,109000,2017-09-24,N
9679720,719283,284577,57416.24,9760.76,67177,2017-09-22,N
10061922,1131977,442746,1053.74,179.14,1232.88,2017-06-16,N
10211142,510492,770430,1581.2,268.8,1850,2017-03-09,N
10322753,847163,1061514,71600.85,12172.15,83773,2016-12-15,N
10240760,635078,738660,87111.11,14808.89,101920,2017-10-27,N
10450925,1233989,1091501,21367.52,3632.48,25000,2017-04-25,N
10777832,1053384,114281,1324.79,225.21,1550,2016-11-28,N
11029988,1036860,656933,99969.66,16994.84,116964.5,2017-06-14,N
11057267,986147,1352859,98598.29,16761.71,115360,2017-07-04,N
11180074,1017839,108135,92152.82,15665.98,107818.8,2017-07-18,N
